transaction_id,user_id,transaction_amount,transaction_time,transaction_type,location,device_id,ip_address,is_mobile,is_fraud
6394,718,6805.3,2022-02-18 13:00:00,transfer,Pimpri-Chinchwad,device_718,192.168.0.718,0,0
6395,413,360.25,2022-02-25 20:00:00,withdrawal,Kolkata,device_413,192.168.0.413,1,0
6396,339,13768.12,2022-12-13 06:00:00,transfer,Jaipur,device_752,192.168.0.411,1,1
6397,659,7539.95,2022-02-27 23:00:00,transfer,Nagpur,device_151,192.168.0.17,0,1
6398,962,2671.21,2022-06-04 19:00:00,withdrawal,Hyderabad,device_352,192.168.0.601,1,1
6399,937,887.23,2022-02-24 22:00:00,deposit,Surat,device_937,192.168.0.937,0,0
6400,429,928.2,2022-12-07 17:00:00,deposit,Bangalore,device_429,192.168.0.429,1,0
6401,783,3134.78,2022-01-19 21:00:00,withdrawal,Kolkata,device_783,192.168.0.783,1,0
6402,899,3153.08,2022-05-31 21:00:00,deposit,Surat,device_293,192.168.0.324,1,1
6403,139,787.52,2022-12-25 03:00:00,deposit,Bhopal,device_640,192.168.0.180,1,1
6404,693,3970.56,2022-04-18 02:00:00,transfer,Bangalore,device_364,192.168.0.693,1,1
6405,942,2797.6,2022-02-16 20:00:00,deposit,Bhopal,device_942,192.168.0.942,1,0
6406,542,16105.04,2022-07-26 01:00:00,transfer,Lucknow,device_250,192.168.0.606,1,1
6407,57,3255.42,2022-12-29 04:00:00,withdrawal,Lucknow,device_760,192.168.0.173,0,1
6408,232,7914.14,2022-12-06 21:00:00,withdrawal,Lucknow,device_849,192.168.0.232,1,1
6409,658,3660.81,2022-05-08 19:00:00,transfer,Pune,device_658,192.168.0.658,1,0
6410,435,9446.54,2022-07-04 01:00:00,transfer,Surat,device_896,192.168.0.940,0,1
6411,384,38764.01,2022-02-27 05:00:00,transfer,Bhopal,device_232,192.168.0.85,0,1
6412,560,19791.67,2022-05-23 05:00:00,deposit,Indore,device_949,192.168.0.509,0,1
6413,194,3194.5,2022-04-07 03:00:00,payment,Chennai,device_994,192.168.0.377,1,1
6414,736,992.73,2022-02-16 22:00:00,deposit,Bhopal,device_736,192.168.0.736,0,0
6415,648,5986.62,2022-07-10 15:00:00,transfer,Ahmedabad,device_648,192.168.0.648,1,0
6416,534,339.83,2022-05-20 23:00:00,withdrawal,Indore,device_534,192.168.0.534,0,0
6417,518,1024.6,2022-04-13 01:00:00,transfer,Bangalore,device_518,192.168.0.960,0,0
6418,716,7352.37,2022-08-19 09:00:00,transfer,Ahmedabad,device_716,192.168.0.716,0,0
6419,751,8357.47,2022-12-06 20:00:00,withdrawal,Nagpur,device_751,192.168.0.751,0,0
6420,185,6596.75,2022-02-18 05:00:00,withdrawal,Delhi,device_537,192.168.0.909,1,1
6421,872,928.39,2022-04-22 03:00:00,payment,Bangalore,device_996,192.168.0.385,1,1
6422,292,3438.28,2022-11-12 23:00:00,payment,Visakhapatnam,device_998,192.168.0.387,1,1
6423,335,2259.7,2022-11-18 20:00:00,transfer,Kanpur,device_335,192.168.0.335,1,0
6424,732,2225.12,2022-03-28 06:00:00,payment,Kolkata,device_319,192.168.0.979,1,1
6425,116,51278.21,2022-10-09 06:00:00,withdrawal,Pimpri-Chinchwad,device_785,192.168.0.116,1,1
6426,825,866.7,2022-11-23 00:00:00,transfer,Kolkata,device_825,192.168.0.825,1,0
6427,49,18582.41,2022-09-09 23:00:00,deposit,Patna,device_49,192.168.0.49,1,1
6428,685,4356.71,2022-03-15 20:00:00,transfer,Hyderabad,device_161,192.168.0.685,1,1
6429,82,1496.47,2022-02-16 00:00:00,payment,Ahmedabad,device_82,192.168.0.82,1,0
6430,834,4904.91,2022-03-17 02:00:00,withdrawal,Delhi,device_754,192.168.0.178,0,1
6431,333,624.65,2022-04-06 19:00:00,transfer,Bangalore,device_333,192.168.0.333,0,0
6432,557,734.53,2022-01-31 02:00:00,deposit,Jaipur,device_557,192.168.0.557,1,0
6433,335,9904.11,2022-01-22 23:00:00,transfer,Bangalore,device_335,192.168.0.335,0,1
6434,532,3977.62,2022-01-17 23:00:00,payment,Nagpur,device_871,192.168.0.532,0,1
6435,960,706.15,2022-07-31 21:00:00,payment,Indore,device_960,192.168.0.960,0,0
6436,221,9079.86,2022-05-28 16:00:00,withdrawal,Surat,device_221,192.168.0.91,1,1
6437,635,5061.94,2022-08-23 11:00:00,transfer,Jaipur,device_635,192.168.0.635,1,0
6438,746,27296.37,2022-12-20 00:00:00,transfer,Patna,device_563,192.168.0.788,1,1
6439,733,1817.22,2022-11-01 15:00:00,withdrawal,Thane,device_861,192.168.0.244,1,1
6440,323,504.31,2022-03-28 09:00:00,payment,Ghaziabad,device_323,192.168.0.311,0,0
6441,851,17983.57,2022-02-07 06:00:00,withdrawal,Hyderabad,device_999,192.168.0.851,0,1
6442,3,2998.36,2022-02-22 03:00:00,withdrawal,Chennai,device_630,192.168.0.614,1,1
6443,694,3876.47,2022-01-28 02:00:00,deposit,Chennai,device_694,192.168.0.85,1,1
6444,206,1276.72,2022-03-18 03:00:00,deposit,Kolkata,device_206,192.168.0.941,1,1
6445,832,10072.74,2022-07-19 20:00:00,withdrawal,Nagpur,device_390,192.168.0.96,1,1
6446,40,1064.32,2022-06-22 10:00:00,transfer,Kanpur,device_40,192.168.0.40,0,0
6447,59,14211.77,2022-10-01 03:00:00,transfer,Visakhapatnam,device_165,192.168.0.139,1,1
6448,951,2450.89,2022-02-19 10:00:00,deposit,Ghaziabad,device_951,192.168.0.951,1,0
6449,574,3141.86,2022-12-11 00:00:00,withdrawal,Nagpur,device_574,192.168.0.574,0,0
6450,644,14251.19,2022-06-26 22:00:00,transfer,Bhopal,device_655,192.168.0.667,1,1
6451,507,744.94,2022-10-28 13:00:00,deposit,Bangalore,device_507,192.168.0.507,0,0
6452,572,4848.99,2022-08-15 01:00:00,transfer,Hyderabad,device_572,192.168.0.572,1,1
6453,884,6029.84,2022-05-07 03:00:00,deposit,Ghaziabad,device_726,192.168.0.884,0,1
6454,843,5473.64,2022-12-15 23:00:00,withdrawal,Ghaziabad,device_236,192.168.0.843,1,1
6455,122,2180.41,2022-01-21 14:00:00,deposit,Nagpur,device_122,192.168.0.122,1,0
6456,479,3098.52,2022-07-18 03:00:00,transfer,Bhopal,device_479,192.168.0.479,1,1
6457,619,1502.94,2022-07-08 10:00:00,withdrawal,Pimpri-Chinchwad,device_619,192.168.0.619,0,0
6458,96,2760.28,2022-11-28 03:00:00,transfer,Nagpur,device_96,192.168.0.476,1,1
6459,859,6334.2,2022-06-01 00:00:00,transfer,Jaipur,device_631,192.168.0.132,1,1
6460,414,1582.79,2022-06-09 20:00:00,payment,Nagpur,device_414,192.168.0.414,0,0
6461,235,1513.05,2022-12-13 03:00:00,payment,Ahmedabad,device_91,192.168.0.191,0,1
6462,898,7003.01,2022-04-06 22:00:00,payment,Delhi,device_525,192.168.0.823,1,1
6463,62,19247.87,2022-12-18 05:00:00,transfer,Hyderabad,device_972,192.168.0.17,1,1
6464,256,3185.63,2022-03-16 04:00:00,transfer,Patna,device_256,192.168.0.256,0,0
6465,561,337.21,2022-03-23 19:00:00,payment,Jaipur,device_561,192.168.0.561,0,0
6466,905,1388.5,2022-05-08 04:00:00,transfer,Pimpri-Chinchwad,device_868,192.168.0.489,1,1
6467,348,1854.77,2022-12-25 16:00:00,deposit,Jaipur,device_410,192.168.0.348,0,0
6468,671,1276.77,2022-05-13 20:00:00,deposit,Lucknow,device_671,192.168.0.671,1,0
6469,124,4223.45,2022-05-19 23:00:00,transfer,Ghaziabad,device_651,192.168.0.748,1,1
6470,482,90.9,2022-09-03 02:00:00,payment,Ghaziabad,device_482,192.168.0.482,1,0
6471,317,392.89,2022-10-18 00:00:00,withdrawal,Lucknow,device_317,192.168.0.317,1,0
6472,504,17867.65,2022-04-22 06:00:00,withdrawal,Kanpur,device_138,192.168.0.574,1,1
6473,719,7488.28,2022-07-22 03:00:00,transfer,Bhopal,device_454,192.168.0.391,0,1
6474,48,35868.19,2022-06-19 05:00:00,transfer,Ahmedabad,device_48,192.168.0.983,0,1
6475,409,2611.32,2022-03-28 01:00:00,payment,Patna,device_409,192.168.0.409,1,0
6476,932,1525.04,2022-04-29 12:00:00,payment,Nagpur,device_932,192.168.0.932,0,0
6477,136,228.58,2022-04-08 02:00:00,deposit,Pune,device_136,192.168.0.136,0,0
6478,201,1533.69,2022-08-28 20:00:00,withdrawal,Bangalore,device_201,192.168.0.201,0,0
6479,250,1002.18,2022-12-03 18:00:00,deposit,Delhi,device_250,192.168.0.250,0,0
6480,314,1593.57,2022-05-18 00:00:00,payment,Mumbai,device_18,192.168.0.125,1,1
6481,869,17976.28,2022-03-23 22:00:00,withdrawal,Jaipur,device_534,192.168.0.784,1,1
6482,368,1166.72,2022-08-24 07:00:00,withdrawal,Mumbai,device_368,192.168.0.368,0,0
6483,429,7449.66,2022-05-16 04:00:00,deposit,Surat,device_605,192.168.0.125,1,1
6484,830,479.43,2022-10-09 04:00:00,deposit,Ghaziabad,device_830,192.168.0.830,0,0
6485,807,7058.37,2022-01-03 22:00:00,deposit,Ahmedabad,device_132,192.168.0.603,1,1
6486,480,4181.84,2022-02-28 04:00:00,transfer,Bangalore,device_419,192.168.0.656,1,1
6487,314,10752.15,2022-04-26 01:00:00,transfer,Jaipur,device_314,192.168.0.314,1,0
6488,500,2830.83,2022-05-11 23:00:00,payment,Thane,device_507,192.168.0.500,0,1
6489,721,2448.5,2022-07-20 03:00:00,transfer,Visakhapatnam,device_414,192.168.0.542,1,1
6490,355,1416.19,2022-10-19 22:00:00,transfer,Ghaziabad,device_355,192.168.0.355,0,0
6491,485,873.52,2022-12-08 07:00:00,transfer,Nagpur,device_485,192.168.0.485,0,0
6492,211,1392.14,2022-04-08 19:00:00,deposit,Thane,device_211,192.168.0.211,1,0
6493,704,5666.24,2022-08-04 15:00:00,deposit,Ghaziabad,device_704,192.168.0.704,0,0
6494,44,413.12,2022-05-04 20:00:00,transfer,Delhi,device_44,192.168.0.44,1,0
6495,541,1227.9,2022-03-14 23:00:00,transfer,Indore,device_541,192.168.0.541,1,0
6496,571,586.82,2022-05-10 20:00:00,withdrawal,Chennai,device_571,192.168.0.571,0,0
6497,583,2524.13,2022-01-27 04:00:00,withdrawal,Visakhapatnam,device_549,192.168.0.699,0,1
6498,92,955.63,2022-06-14 19:00:00,withdrawal,Pimpri-Chinchwad,device_92,192.168.0.92,0,0
6499,265,4966.57,2022-03-09 14:00:00,withdrawal,Visakhapatnam,device_265,192.168.0.287,1,1
6500,895,6504.33,2022-01-14 01:00:00,deposit,Bangalore,device_895,192.168.0.895,1,0
6501,220,649.74,2022-04-08 22:00:00,deposit,Patna,device_220,192.168.0.220,1,0
6502,902,3837.16,2022-10-06 05:00:00,withdrawal,Kanpur,device_902,192.168.0.652,1,1
6503,925,170.57,2022-09-04 03:00:00,transfer,Surat,device_925,192.168.0.925,0,0
6504,442,7748.69,2022-04-22 05:00:00,payment,Kanpur,device_163,192.168.0.718,1,1
6505,401,5551.85,2022-07-26 08:00:00,withdrawal,Lucknow,device_470,192.168.0.90,1,1
6506,400,8909.93,2022-12-18 06:00:00,deposit,Bangalore,device_299,192.168.0.396,0,1
6507,727,6255.88,2022-11-30 06:00:00,transfer,Hyderabad,device_331,192.168.0.861,1,1
6508,991,802.63,2022-08-21 03:00:00,transfer,Kolkata,device_634,192.168.0.264,0,1
6509,899,6219.38,2022-03-02 15:00:00,transfer,Surat,device_899,192.168.0.899,1,0
6510,789,1483.65,2022-03-26 21:00:00,transfer,Lucknow,device_789,192.168.0.789,0,0
6511,576,7121.59,2022-07-02 04:00:00,transfer,Surat,device_628,192.168.0.543,1,1
6512,858,28570.13,2022-08-27 09:00:00,payment,Ahmedabad,device_9,192.168.0.52,1,1
6513,804,3016.35,2022-09-07 02:00:00,payment,Pune,device_517,192.168.0.63,0,1
6514,490,1230.5,2022-03-12 00:00:00,transfer,Patna,device_859,192.168.0.490,0,1
6515,485,369.41,2022-08-16 14:00:00,payment,Nagpur,device_485,192.168.0.485,1,0
6516,757,4756.06,2022-03-26 00:00:00,transfer,Hyderabad,device_149,192.168.0.757,0,1
6517,470,4385.31,2022-11-02 15:00:00,transfer,Pimpri-Chinchwad,device_221,192.168.0.680,1,1
6518,574,24986.4,2022-09-28 12:00:00,transfer,Bhopal,device_567,192.168.0.574,1,1
6519,938,7258.53,2022-10-17 04:00:00,payment,Lucknow,device_711,192.168.0.938,1,1
6520,844,1147.7,2022-08-24 04:00:00,payment,Kolkata,device_519,192.168.0.282,0,1
6521,682,554.95,2022-10-18 22:00:00,withdrawal,Kolkata,device_682,192.168.0.682,0,0
6522,445,604.81,2022-02-08 00:00:00,deposit,Patna,device_445,192.168.0.445,0,0
6523,269,840.62,2022-07-25 13:00:00,payment,Patna,device_269,192.168.0.269,0,0
6524,267,2439.01,2022-07-02 23:00:00,transfer,Visakhapatnam,device_766,192.168.0.952,1,1
6525,54,324.51,2022-07-06 21:00:00,withdrawal,Pimpri-Chinchwad,device_54,192.168.0.54,0,0
6526,528,5705.19,2022-05-13 07:00:00,withdrawal,Mumbai,device_158,192.168.0.42,1,1
6527,520,693.42,2022-01-30 09:00:00,transfer,Patna,device_520,192.168.0.520,0,0
6528,616,310.65,2022-09-12 02:00:00,transfer,Mumbai,device_616,192.168.0.616,1,0
6529,59,24445.41,2022-05-23 02:00:00,deposit,Bhopal,device_59,192.168.0.769,1,1
6530,825,4609.95,2022-04-13 12:00:00,transfer,Surat,device_65,192.168.0.825,1,1
6531,40,35959.65,2022-03-15 00:00:00,payment,Visakhapatnam,device_359,192.168.0.758,0,1
6532,237,3383.23,2022-02-24 21:00:00,withdrawal,Pune,device_237,192.168.0.237,1,0
6533,955,691.47,2022-08-24 14:00:00,withdrawal,Pune,device_955,192.168.0.901,1,0
6534,386,6946.92,2022-03-01 01:00:00,payment,Chennai,device_386,192.168.0.386,1,0
6535,606,3312.82,2022-01-24 05:00:00,payment,Thane,device_606,192.168.0.606,0,0
6536,734,2759.28,2022-01-22 07:00:00,deposit,Ahmedabad,device_690,192.168.0.349,0,1
6537,716,800.4,2022-02-01 00:00:00,transfer,Ahmedabad,device_716,192.168.0.716,0,0
6538,650,6626.15,2022-12-17 18:00:00,transfer,Mumbai,device_650,192.168.0.967,0,1
6539,300,884.43,2022-12-05 22:00:00,withdrawal,Pimpri-Chinchwad,device_300,192.168.0.300,1,0
6540,395,3075.7,2022-01-03 23:00:00,payment,Ahmedabad,device_395,192.168.0.395,1,0
6541,207,1624.0,2022-03-11 17:00:00,deposit,Bangalore,device_207,192.168.0.207,0,0
6542,336,3131.21,2022-06-09 20:00:00,transfer,Lucknow,device_336,192.168.0.336,0,0
6543,593,2067.09,2022-03-29 14:00:00,deposit,Mumbai,device_593,192.168.0.593,1,0
6544,730,555.92,2022-02-28 11:00:00,payment,Surat,device_730,192.168.0.730,1,0
6545,514,977.7,2022-09-09 14:00:00,deposit,Hyderabad,device_706,192.168.0.99,1,1
6546,178,2369.41,2022-08-07 02:00:00,transfer,Hyderabad,device_690,192.168.0.178,0,1
6547,396,40640.47,2022-07-20 01:00:00,transfer,Pimpri-Chinchwad,device_396,192.168.0.780,1,1
6548,371,2921.38,2022-03-18 18:00:00,withdrawal,Jaipur,device_371,192.168.0.371,1,0
6549,858,1235.47,2022-09-12 22:00:00,payment,Ghaziabad,device_858,192.168.0.858,1,0
6550,791,19729.98,2022-09-04 06:00:00,withdrawal,Surat,device_38,192.168.0.371,1,1
6551,658,5079.93,2022-09-27 05:00:00,transfer,Lucknow,device_727,192.168.0.857,0,1
6552,318,5505.92,2022-11-03 06:00:00,transfer,Patna,device_675,192.168.0.346,1,1
6553,736,7217.01,2022-05-19 05:00:00,transfer,Ghaziabad,device_736,192.168.0.736,1,1
6554,369,3258.61,2022-03-19 05:00:00,deposit,Surat,device_788,192.168.0.921,1,1
6555,384,450.86,2022-03-21 22:00:00,payment,Pimpri-Chinchwad,device_384,192.168.0.384,0,0
6556,62,1697.94,2022-01-10 11:00:00,deposit,Kolkata,device_62,192.168.0.62,0,0
6557,806,5019.63,2022-12-02 00:00:00,withdrawal,Thane,device_53,192.168.0.113,1,1
6558,505,3875.79,2022-05-04 17:00:00,deposit,Ghaziabad,device_259,192.168.0.881,1,1
6559,239,1874.04,2022-07-05 09:00:00,transfer,Indore,device_239,192.168.0.248,1,0
6560,195,3370.45,2022-02-03 14:00:00,transfer,Jaipur,device_497,192.168.0.195,1,1
6561,678,2412.52,2022-05-01 13:00:00,transfer,Ahmedabad,device_678,192.168.0.345,1,0
6562,963,1471.72,2022-03-21 14:00:00,deposit,Chennai,device_277,192.168.0.749,0,1
6563,222,1372.59,2022-07-25 00:00:00,transfer,Surat,device_222,192.168.0.898,1,1
6564,61,293.02,2022-02-22 00:00:00,deposit,Ahmedabad,device_61,192.168.0.61,1,0
6565,129,1109.32,2022-06-05 09:00:00,withdrawal,Mumbai,device_129,192.168.0.129,1,0
6566,990,1281.16,2022-10-01 13:00:00,payment,Nagpur,device_19,192.168.0.691,1,1
6567,685,28043.35,2022-12-24 02:00:00,deposit,Nagpur,device_613,192.168.0.500,0,1
6568,992,6027.34,2022-05-15 10:00:00,deposit,Bhopal,device_992,192.168.0.992,0,0
6569,156,7303.47,2022-04-08 23:00:00,payment,Chennai,device_933,192.168.0.932,0,1
6570,917,2771.63,2022-08-29 05:00:00,withdrawal,Pimpri-Chinchwad,device_917,192.168.0.917,1,0
6571,378,467.95,2022-02-14 20:00:00,transfer,Kolkata,device_378,192.168.0.378,0,0
6572,622,15659.81,2022-07-18 21:00:00,transfer,Lucknow,device_308,192.168.0.622,0,1
6573,781,808.3,2022-10-18 21:00:00,deposit,Ghaziabad,device_781,192.168.0.781,0,0
6574,923,4674.0,2022-04-24 22:00:00,payment,Kolkata,device_505,192.168.0.501,1,1
6575,868,4046.35,2022-10-04 06:00:00,transfer,Ahmedabad,device_128,192.168.0.731,1,1
6576,903,537.89,2022-08-29 16:00:00,deposit,Bangalore,device_903,192.168.0.903,1,0
6577,790,1964.93,2022-06-05 14:00:00,withdrawal,Mumbai,device_790,192.168.0.790,1,0
6578,586,2861.43,2022-12-18 03:00:00,payment,Nagpur,device_586,192.168.0.196,1,1
6579,999,842.89,2022-02-13 06:00:00,transfer,Jaipur,device_999,192.168.0.999,0,0
6580,437,508.13,2022-03-21 04:00:00,transfer,Mumbai,device_41,192.168.0.450,1,1
6581,975,1595.45,2022-11-08 05:00:00,payment,Indore,device_975,192.168.0.975,1,0
6582,207,989.45,2022-05-18 18:00:00,deposit,Bangalore,device_207,192.168.0.207,1,0
6583,388,1921.43,2022-05-31 23:00:00,transfer,Pune,device_321,192.168.0.101,1,1
6584,480,864.0,2022-08-30 20:00:00,payment,Nagpur,device_480,192.168.0.480,1,0
6585,791,3084.54,2022-05-23 02:00:00,transfer,Ghaziabad,device_243,192.168.0.790,1,1
6586,887,233.71,2022-11-07 01:00:00,payment,Indore,device_887,192.168.0.887,1,0
6587,838,5561.31,2022-10-26 18:00:00,deposit,Patna,device_838,192.168.0.838,0,0
6588,984,20253.43,2022-02-19 04:00:00,transfer,Ahmedabad,device_690,192.168.0.721,0,1
6589,340,2238.77,2022-09-19 19:00:00,transfer,Lucknow,device_340,192.168.0.340,1,0
6590,869,3823.88,2022-06-10 18:00:00,withdrawal,Pimpri-Chinchwad,device_869,192.168.0.869,0,0
6591,340,666.32,2022-03-03 15:00:00,withdrawal,Lucknow,device_340,192.168.0.340,1,0
6592,204,4870.84,2022-02-24 03:00:00,transfer,Chennai,device_628,192.168.0.204,1,1
6593,161,642.14,2022-01-31 02:00:00,transfer,Lucknow,device_161,192.168.0.161,0,0
6594,540,6322.02,2022-11-26 03:00:00,transfer,Pune,device_318,192.168.0.233,1,1
6595,392,2847.95,2022-10-17 12:00:00,payment,Delhi,device_392,192.168.0.392,1,0
6596,769,1017.3,2022-06-18 23:00:00,deposit,Kolkata,device_769,192.168.0.769,0,0
6597,677,302.3,2022-09-23 01:00:00,payment,Pimpri-Chinchwad,device_677,192.168.0.677,0,0
6598,575,1660.2,2022-11-04 04:00:00,withdrawal,Lucknow,device_575,192.168.0.575,0,0
6599,534,598.88,2022-07-04 15:00:00,deposit,Indore,device_534,192.168.0.534,0,0
6600,70,2788.89,2022-11-30 07:00:00,withdrawal,Pune,device_70,192.168.0.70,1,0
6601,893,32039.3,2022-01-03 22:00:00,payment,Kanpur,device_448,192.168.0.575,0,1
6602,405,14276.07,2022-06-10 01:00:00,transfer,Nagpur,device_527,192.168.0.405,1,1
6603,608,883.92,2022-09-17 23:00:00,deposit,Nagpur,device_608,192.168.0.426,0,0
6604,675,5511.34,2022-02-17 22:00:00,transfer,Bhopal,device_970,192.168.0.799,1,1
6605,591,4467.1,2022-09-11 22:00:00,transfer,Chennai,device_886,192.168.0.400,1,1
6606,517,446.68,2022-03-15 04:00:00,payment,Ghaziabad,device_517,192.168.0.517,0,0
6607,828,2891.99,2022-12-01 03:00:00,transfer,Ghaziabad,device_828,192.168.0.828,1,1
6608,120,941.82,2022-06-15 19:00:00,deposit,Ghaziabad,device_120,192.168.0.120,0,0
6609,814,3933.06,2022-09-17 20:00:00,payment,Nagpur,device_826,192.168.0.947,0,1
6610,690,1444.68,2022-01-04 14:00:00,payment,Bhopal,device_658,192.168.0.827,0,1
6611,688,1147.28,2022-04-29 10:00:00,withdrawal,Surat,device_688,192.168.0.688,0,0
6612,902,4635.14,2022-09-30 03:00:00,transfer,Kanpur,device_271,192.168.0.280,1,1
6613,217,115.2,2022-08-14 23:00:00,deposit,Thane,device_217,192.168.0.217,1,0
6614,56,4342.02,2022-12-18 01:00:00,transfer,Kanpur,device_948,192.168.0.56,1,1
6615,366,104.73,2022-03-11 01:00:00,transfer,Jaipur,device_366,192.168.0.366,1,0
6616,699,1775.62,2022-07-01 00:00:00,deposit,Kanpur,device_699,192.168.0.461,0,1
6617,504,335.87,2022-12-19 18:00:00,payment,Bhopal,device_705,192.168.0.504,1,0
6618,744,3897.77,2022-09-21 00:00:00,transfer,Thane,device_664,192.168.0.103,1,1
6619,767,554.41,2022-06-30 12:00:00,transfer,Jaipur,device_767,192.168.0.767,1,0
6620,925,782.76,2022-01-05 08:00:00,payment,Surat,device_925,192.168.0.925,0,0
6621,455,7316.67,2022-07-16 03:00:00,withdrawal,Jaipur,device_455,192.168.0.455,0,0
6622,104,416.95,2022-02-16 17:00:00,deposit,Jaipur,device_104,192.168.0.104,0,0
6623,77,14758.29,2022-02-09 00:00:00,deposit,Hyderabad,device_269,192.168.0.251,0,1
6624,230,8944.29,2022-05-02 03:00:00,transfer,Kolkata,device_1000,192.168.0.230,0,1
6625,914,1607.22,2022-05-15 13:00:00,payment,Indore,device_914,192.168.0.914,1,0
6626,258,16849.88,2022-05-20 04:00:00,deposit,Nagpur,device_258,192.168.0.258,1,1
6627,264,695.46,2022-12-16 06:00:00,withdrawal,Mumbai,device_264,192.168.0.264,0,0
6628,331,4234.17,2022-06-02 23:00:00,transfer,Bhopal,device_331,192.168.0.433,0,1
6629,993,470.15,2022-01-28 22:00:00,transfer,Chennai,device_993,192.168.0.993,1,0
6630,182,453.14,2022-03-18 04:00:00,transfer,Thane,device_760,192.168.0.3,0,1
6631,893,1217.31,2022-06-24 09:00:00,deposit,Thane,device_893,192.168.0.893,1,0
6632,768,27471.52,2022-02-18 03:00:00,deposit,Ahmedabad,device_983,192.168.0.768,0,1
6633,550,274.91,2022-12-08 20:00:00,deposit,Visakhapatnam,device_550,192.168.0.550,1,0
6634,688,303.78,2022-11-06 13:00:00,withdrawal,Kanpur,device_688,192.168.0.688,0,0
6635,27,1479.95,2022-10-01 02:00:00,withdrawal,Jaipur,device_27,192.168.0.27,1,0
6636,276,875.05,2022-01-27 20:00:00,withdrawal,Delhi,device_276,192.168.0.276,0,0
6637,652,4923.01,2022-11-24 12:00:00,transfer,Chennai,device_652,192.168.0.652,0,0
6638,299,657.98,2022-08-09 09:00:00,withdrawal,Ahmedabad,device_299,192.168.0.299,0,0
6639,957,5076.1,2022-05-02 08:00:00,deposit,Visakhapatnam,device_957,192.168.0.957,0,0
6640,799,7668.06,2022-12-27 01:00:00,transfer,Ahmedabad,device_21,192.168.0.935,1,1
6641,91,15219.78,2022-03-10 23:00:00,transfer,Ghaziabad,device_91,192.168.0.728,1,1
6642,480,2201.11,2022-03-12 16:00:00,transfer,Mumbai,device_134,192.168.0.679,1,1
6643,573,3934.74,2022-05-30 01:00:00,deposit,Thane,device_127,192.168.0.757,0,1
6644,458,1290.73,2022-07-06 12:00:00,payment,Mumbai,device_458,192.168.0.458,0,0
6645,451,1560.32,2022-09-03 13:00:00,withdrawal,Kolkata,device_451,192.168.0.451,1,0
6646,365,529.07,2022-07-15 04:00:00,deposit,Patna,device_365,192.168.0.365,1,0
6647,859,2972.09,2022-02-01 05:00:00,payment,Thane,device_253,192.168.0.859,1,1
